term_name	source	p_values	significant	intersection_sizes	regulon
positive regulation of nucleobase-containing compound metabolic process	GO:BP	4.17381711322634e-20	TRUE	317	IRF1
positive regulation of nucleobase-containing compound metabolic process	GO:BP	5.54133163477882e-13	TRUE	166	IRF2
positive regulation of nucleobase-containing compound metabolic process	GO:BP	4.51881049026894e-05	TRUE	87	IRF4
positive regulation of nucleobase-containing compound metabolic process	GO:BP	2.98394165438506e-05	TRUE	48	NFIL3
positive regulation of nucleobase-containing compound metabolic process	GO:BP	0.000337131441798274	TRUE	80	STAT3
positive regulation of nucleobase-containing compound metabolic process	GO:BP	6.32211723024239e-32	TRUE	320	VEZF1
positive regulation of nucleobase-containing compound metabolic process	GO:BP	3.76784676756521e-18	TRUE	165	ZNF148
regulation of innate immune response	GO:BP	6.777497115402e-32	TRUE	105	ETV6
regulation of innate immune response	GO:BP	1.13029526787052e-20	TRUE	77	IRF1
regulation of innate immune response	GO:BP	2.12647758165068e-18	TRUE	56	IRF2
regulation of innate immune response	GO:BP	1.80649665376417e-05	TRUE	7	IRF4
regulation of innate immune response	GO:BP	0.000770186555476183	TRUE	14	NFIL3
regulation of innate immune response	GO:BP	1.21222527950937e-08	TRUE	33	STAT3
regulation of innate immune response	GO:BP	6.77122439958898e-06	TRUE	64	VEZF1
regulation of innate immune response	GO:BP	0.0174074379082027	TRUE	21	ZNF148
immune response-regulating signaling pathway	GO:BP	1.03838386985766e-31	TRUE	116	ETV6
immune response-regulating signaling pathway	GO:BP	7.45480395071613e-19	TRUE	94	IRF1
immune response-regulating signaling pathway	GO:BP	1.34959139497844e-13	TRUE	48	IRF2
immune response-regulating signaling pathway	GO:BP	9.68396652798399e-06	TRUE	20	IRF4
immune response-regulating signaling pathway	GO:BP	0.00955494414128003	TRUE	11	NFIL3
immune response-regulating signaling pathway	GO:BP	3.24168331612855e-06	TRUE	34	STAT3
immune response-regulating signaling pathway	GO:BP	3.80608574113715e-05	TRUE	65	VEZF1
immune response-regulating signaling pathway	GO:BP	0.106240214601964	FALSE	15	ZNF148
positive regulation of RNA metabolic process	GO:BP	5.53987498985363e-18	TRUE	303	ETV6
positive regulation of RNA metabolic process	GO:BP	1.18082622882312e-20	TRUE	324	IRF1
positive regulation of RNA metabolic process	GO:BP	2.45411245803556e-12	TRUE	153	IRF2
positive regulation of RNA metabolic process	GO:BP	0.000475915463754886	TRUE	67	IRF4
positive regulation of RNA metabolic process	GO:BP	1.22236313022758e-05	TRUE	46	NFIL3
positive regulation of RNA metabolic process	GO:BP	0.000110952039166203	TRUE	76	STAT3
positive regulation of RNA metabolic process	GO:BP	1.19053743115701e-31	TRUE	297	VEZF1
positive regulation of RNA metabolic process	GO:BP	9.60961786090357e-19	TRUE	155	ZNF148
vesicle-mediated transport	GO:BP	1.22777778474723e-31	TRUE	325	ETV6
vesicle-mediated transport	GO:BP	1.66439952874675e-12	TRUE	278	IRF1
vesicle-mediated transport	GO:BP	0.000552922746278695	TRUE	110	IRF2
vesicle-mediated transport	GO:BP	0.280172783661766	FALSE	11	IRF4
vesicle-mediated transport	GO:BP	0.0452615748672969	TRUE	26	NFIL3
vesicle-mediated transport	GO:BP	3.7879344359706e-08	TRUE	81	STAT3
vesicle-mediated transport	GO:BP	2.1424314460867e-15	TRUE	214	VEZF1
vesicle-mediated transport	GO:BP	0.010121371559399	TRUE	84	ZNF148
positive regulation of immune response	GO:BP	1.31145210549126e-31	TRUE	141	ETV6
positive regulation of immune response	GO:BP	5.31149404554458e-21	TRUE	121	IRF1
positive regulation of immune response	GO:BP	1.64072506054128e-16	TRUE	63	IRF2
positive regulation of immune response	GO:BP	2.66078939324795e-05	TRUE	22	IRF4
positive regulation of immune response	GO:BP	0.0011734986773806	TRUE	16	NFIL3
positive regulation of immune response	GO:BP	9.40178036103319e-08	TRUE	47	STAT3
positive regulation of immune response	GO:BP	7.20091879973752e-05	TRUE	83	VEZF1
positive regulation of immune response	GO:BP	0.0612497572909626	FALSE	18	ZNF148
regulation of response to stress	GO:BP	1.974383945607e-31	TRUE	291	ETV6
regulation of response to stress	GO:BP	2.2417078607452e-28	TRUE	254	IRF1
regulation of response to stress	GO:BP	6.80858163417026e-14	TRUE	118	IRF2
regulation of response to stress	GO:BP	0.00120325684946592	TRUE	8	IRF4
regulation of response to stress	GO:BP	0.000132431289863595	TRUE	33	NFIL3
regulation of response to stress	GO:BP	1.21742028507323e-05	TRUE	62	STAT3
regulation of response to stress	GO:BP	1.32438114771819e-09	TRUE	178	VEZF1
regulation of response to stress	GO:BP	0.00173557469227041	TRUE	82	ZNF148
macromolecule modification	GO:BP	3.35019385205588e-16	TRUE	460	ETV6
macromolecule modification	GO:BP	3.45146245239772e-15	TRUE	496	IRF1
macromolecule modification	GO:BP	1.73688615814149e-09	TRUE	220	IRF2
macromolecule modification	GO:BP	0.0393443004385205	TRUE	42	IRF4
macromolecule modification	GO:BP	0.00066079699110094	TRUE	60	NFIL3
macromolecule modification	GO:BP	4.54392884861938e-06	TRUE	120	STAT3
macromolecule modification	GO:BP	2.62921335066673e-31	TRUE	419	VEZF1
macromolecule modification	GO:BP	7.59852609511974e-19	TRUE	168	ZNF148
positive regulation of response to external stimulus	GO:BP	2.75218865890646e-31	TRUE	162	ETV6
positive regulation of response to external stimulus	GO:BP	4.15117379104897e-19	TRUE	106	IRF1
positive regulation of response to external stimulus	GO:BP	4.05204584544678e-13	TRUE	61	IRF2
positive regulation of response to external stimulus	GO:BP	0.000116492172440845	TRUE	7	IRF4
positive regulation of response to external stimulus	GO:BP	0.000259082762840902	TRUE	20	NFIL3
positive regulation of response to external stimulus	GO:BP	4.45362129089584e-08	TRUE	38	STAT3
positive regulation of response to external stimulus	GO:BP	2.51361445047665e-05	TRUE	75	VEZF1
positive regulation of response to external stimulus	GO:BP	0.0849691146868729	FALSE	11	ZNF148
activation of immune response	GO:BP	3.28928776065704e-30	TRUE	124	ETV6
activation of immune response	GO:BP	8.42677515811962e-20	TRUE	98	IRF1
activation of immune response	GO:BP	3.556856523413e-16	TRUE	53	IRF2
activation of immune response	GO:BP	5.05234061095352e-06	TRUE	21	IRF4
activation of immune response	GO:BP	0.00068009159630309	TRUE	14	NFIL3
activation of immune response	GO:BP	1.5584899474906e-08	TRUE	40	STAT3
activation of immune response	GO:BP	1.79334461419502e-05	TRUE	68	VEZF1
activation of immune response	GO:BP	0.0614339969781036	FALSE	17	ZNF148
immune response-activating signaling pathway	GO:BP	3.6531527007226e-30	TRUE	108	ETV6
immune response-activating signaling pathway	GO:BP	2.75321518925549e-18	TRUE	88	IRF1
immune response-activating signaling pathway	GO:BP	1.00399862000979e-13	TRUE	46	IRF2
immune response-activating signaling pathway	GO:BP	1.00600697359613e-05	TRUE	21	IRF4
immune response-activating signaling pathway	GO:BP	0.00605511606349333	TRUE	11	NFIL3
immune response-activating signaling pathway	GO:BP	5.66156398067727e-07	TRUE	34	STAT3
immune response-activating signaling pathway	GO:BP	1.79374529177675e-05	TRUE	62	VEZF1
immune response-activating signaling pathway	GO:BP	0.0758238823544196	FALSE	15	ZNF148
regulation of transcription by RNA polymerase II	GO:BP	8.48494378104177e-06	TRUE	341	ETV6
regulation of transcription by RNA polymerase II	GO:BP	2.20711492400878e-06	TRUE	313	IRF1
regulation of transcription by RNA polymerase II	GO:BP	1.23653004877714e-05	TRUE	175	IRF2
regulation of transcription by RNA polymerase II	GO:BP	0.0147231617049593	TRUE	85	IRF4
regulation of transcription by RNA polymerase II	GO:BP	0.0036202017237618	TRUE	32	NFIL3
regulation of transcription by RNA polymerase II	GO:BP	0.0017074567627041	TRUE	93	STAT3
regulation of transcription by RNA polymerase II	GO:BP	6.22930580261061e-30	TRUE	372	VEZF1
regulation of transcription by RNA polymerase II	GO:BP	9.54976664263493e-19	TRUE	189	ZNF148
positive regulation of DNA-templated transcription	GO:BP	2.54771971363102e-17	TRUE	283	ETV6
positive regulation of DNA-templated transcription	GO:BP	7.710611520799e-19	TRUE	299	IRF1
positive regulation of DNA-templated transcription	GO:BP	3.5556584362705e-09	TRUE	126	IRF2
positive regulation of DNA-templated transcription	GO:BP	0.000833259528028662	TRUE	67	IRF4
positive regulation of DNA-templated transcription	GO:BP	2.22901787050477e-05	TRUE	43	NFIL3
positive regulation of DNA-templated transcription	GO:BP	0.000455889782914217	TRUE	69	STAT3
positive regulation of DNA-templated transcription	GO:BP	6.29230433345442e-30	TRUE	277	VEZF1
positive regulation of DNA-templated transcription	GO:BP	2.40225437656652e-15	TRUE	134	ZNF148
intracellular signaling cassette	GO:BP	6.61898016022226e-30	TRUE	361	ETV6
intracellular signaling cassette	GO:BP	4.16955850839963e-12	TRUE	227	IRF1
intracellular signaling cassette	GO:BP	1.21107922792881e-08	TRUE	108	IRF2
intracellular signaling cassette	GO:BP	0.0145969468846704	TRUE	31	IRF4
intracellular signaling cassette	GO:BP	0.000162801027614906	TRUE	29	NFIL3
intracellular signaling cassette	GO:BP	2.74608208735373e-12	TRUE	99	STAT3
intracellular signaling cassette	GO:BP	3.09216008188592e-14	TRUE	218	VEZF1
intracellular signaling cassette	GO:BP	0.000502841584444728	TRUE	64	ZNF148
positive regulation of RNA biosynthetic process	GO:BP	2.96506518754728e-17	TRUE	283	ETV6
positive regulation of RNA biosynthetic process	GO:BP	9.11161873460899e-19	TRUE	299	IRF1
positive regulation of RNA biosynthetic process	GO:BP	3.8068211204923e-09	TRUE	126	IRF2
positive regulation of RNA biosynthetic process	GO:BP	0.000852753022688265	TRUE	67	IRF4
positive regulation of RNA biosynthetic process	GO:BP	2.22901787050477e-05	TRUE	43	NFIL3
positive regulation of RNA biosynthetic process	GO:BP	0.000466459388501742	TRUE	69	STAT3
positive regulation of RNA biosynthetic process	GO:BP	7.32736050429409e-30	TRUE	277	VEZF1
positive regulation of RNA biosynthetic process	GO:BP	1.11505165238299e-15	TRUE	135	ZNF148
transcription by RNA polymerase II	GO:BP	3.77726725688316e-06	TRUE	359	ETV6
transcription by RNA polymerase II	GO:BP	1.06426724065578e-06	TRUE	329	IRF1
transcription by RNA polymerase II	GO:BP	2.69567439010191e-06	TRUE	186	IRF2
transcription by RNA polymerase II	GO:BP	0.0175415112037259	TRUE	88	IRF4
transcription by RNA polymerase II	GO:BP	0.00390654394267912	TRUE	33	NFIL3
transcription by RNA polymerase II	GO:BP	0.00110922875077207	TRUE	98	STAT3
transcription by RNA polymerase II	GO:BP	9.40147307772255e-30	TRUE	385	VEZF1
transcription by RNA polymerase II	GO:BP	7.59852609511974e-19	TRUE	196	ZNF148
cellular response to stress	GO:BP	8.1740048850306e-18	TRUE	311	ETV6
cellular response to stress	GO:BP	1.38889044831621e-21	TRUE	326	IRF1
cellular response to stress	GO:BP	9.93987042603296e-12	TRUE	157	IRF2
cellular response to stress	GO:BP	0.0120271965029761	TRUE	67	IRF4
cellular response to stress	GO:BP	1.3694890891261e-07	TRUE	46	NFIL3
cellular response to stress	GO:BP	1.52789733603952e-05	TRUE	78	STAT3
cellular response to stress	GO:BP	9.57688348487309e-30	TRUE	290	VEZF1
cellular response to stress	GO:BP	4.20608390599656e-15	TRUE	146	ZNF148
leukocyte activation	GO:BP	1.39256219612315e-29	TRUE	196	ETV6
leukocyte activation	GO:BP	1.79636254093889e-14	TRUE	162	IRF1
leukocyte activation	GO:BP	0.00023603338930916	TRUE	36	IRF2
leukocyte activation	GO:BP	5.40051473163733e-06	TRUE	53	IRF4
leukocyte activation	GO:BP	0.0482108992927247	TRUE	11	NFIL3
leukocyte activation	GO:BP	2.86053320333752e-09	TRUE	55	STAT3
leukocyte activation	GO:BP	0.000127488469201385	TRUE	114	VEZF1
leukocyte activation	GO:BP	0.106275785576141	FALSE	9	ZNF148
regulation of viral process	GO:BP	6.01949513678885e-24	TRUE	30	ETV6
regulation of viral process	GO:BP	2.18895624965641e-29	TRUE	38	IRF1
regulation of viral process	GO:BP	2.43266332803705e-24	TRUE	27	IRF2
regulation of viral process	GO:BP	4.51353805370468e-07	TRUE	9	IRF4
regulation of viral process	GO:BP	0.000367187269686265	TRUE	5	NFIL3
regulation of viral process	GO:BP	0.00356190276450129	TRUE	4	STAT3
regulation of viral process	GO:BP	1.21596681120279e-06	TRUE	11	VEZF1
regulation of viral process	GO:BP	6.06364986262164e-05	TRUE	3	ZNF148
regulation of intracellular signal transduction	GO:BP	3.04602044405727e-29	TRUE	365	ETV6
regulation of intracellular signal transduction	GO:BP	2.24256475602491e-19	TRUE	357	IRF1
regulation of intracellular signal transduction	GO:BP	5.11961301015899e-12	TRUE	121	IRF2
regulation of intracellular signal transduction	GO:BP	0.0860382128629702	FALSE	18	IRF4
regulation of intracellular signal transduction	GO:BP	6.49557276539868e-05	TRUE	31	NFIL3
regulation of intracellular signal transduction	GO:BP	1.1345947357609e-13	TRUE	104	STAT3
regulation of intracellular signal transduction	GO:BP	2.46842008691446e-16	TRUE	248	VEZF1
regulation of intracellular signal transduction	GO:BP	5.22294062902346e-07	TRUE	76	ZNF148
signal transduction	GO:BP	5.24547279620838e-29	TRUE	862	ETV6
signal transduction	GO:BP	1.78249374145185e-12	TRUE	421	IRF1
signal transduction	GO:BP	1.07335944877496e-07	TRUE	218	IRF2
signal transduction	GO:BP	0.000777272481450396	TRUE	76	IRF4
signal transduction	GO:BP	0.000265586577886503	TRUE	64	NFIL3
signal transduction	GO:BP	2.74608208735373e-12	TRUE	231	STAT3
signal transduction	GO:BP	6.32087743461706e-12	TRUE	600	VEZF1
signal transduction	GO:BP	0.0022329230831449	TRUE	128	ZNF148
cellular response to cytokine stimulus	GO:BP	9.84929755581466e-29	TRUE	155	ETV6
cellular response to cytokine stimulus	GO:BP	1.01506678379938e-25	TRUE	147	IRF1
cellular response to cytokine stimulus	GO:BP	4.5739923394651e-13	TRUE	37	IRF2
cellular response to cytokine stimulus	GO:BP	0.00226555148130669	TRUE	24	IRF4
cellular response to cytokine stimulus	GO:BP	4.30659567594534e-05	TRUE	18	NFIL3
cellular response to cytokine stimulus	GO:BP	2.11778203217311e-10	TRUE	59	STAT3
cellular response to cytokine stimulus	GO:BP	3.35178456888692e-06	TRUE	35	VEZF1
cellular response to cytokine stimulus	GO:BP	0.000327716708738047	TRUE	4	ZNF148
positive regulation of defense response	GO:BP	1.34261551528113e-28	TRUE	107	ETV6
positive regulation of defense response	GO:BP	3.90824768248216e-18	TRUE	89	IRF1
positive regulation of defense response	GO:BP	1.97895725365274e-12	TRUE	52	IRF2
positive regulation of defense response	GO:BP	3.36973774072525e-05	TRUE	7	IRF4
positive regulation of defense response	GO:BP	0.000237203383101766	TRUE	16	NFIL3
positive regulation of defense response	GO:BP	4.04442974215092e-06	TRUE	30	STAT3
positive regulation of defense response	GO:BP	0.000464955037943691	TRUE	58	VEZF1
positive regulation of defense response	GO:BP	0.0928823346588629	FALSE	28	ZNF148
protein metabolic process	GO:BP	8.6183074309707e-15	TRUE	654	ETV6
protein metabolic process	GO:BP	3.67748562627408e-19	TRUE	740	IRF1
protein metabolic process	GO:BP	3.03554380240843e-12	TRUE	326	IRF2
protein metabolic process	GO:BP	0.236951167895203	FALSE	51	IRF4
protein metabolic process	GO:BP	1.61543992988083e-06	TRUE	95	NFIL3
protein metabolic process	GO:BP	1.56668452796498e-06	TRUE	160	STAT3
protein metabolic process	GO:BP	2.11520747719681e-28	TRUE	572	VEZF1
protein metabolic process	GO:BP	6.77105751540437e-15	TRUE	285	ZNF148
positive regulation of innate immune response	GO:BP	3.06809915035389e-28	TRUE	90	ETV6
positive regulation of innate immune response	GO:BP	9.30544715500344e-17	TRUE	72	IRF1
positive regulation of innate immune response	GO:BP	2.22523371149078e-13	TRUE	43	IRF2
positive regulation of innate immune response	GO:BP	6.89494936793481e-06	TRUE	7	IRF4
positive regulation of innate immune response	GO:BP	0.000548103036364541	TRUE	13	NFIL3
positive regulation of innate immune response	GO:BP	5.28710257502302e-07	TRUE	27	STAT3
positive regulation of innate immune response	GO:BP	6.97430524351741e-06	TRUE	52	VEZF1
positive regulation of innate immune response	GO:BP	0.0414575864708495	TRUE	13	ZNF148
positive regulation of response to biotic stimulus	GO:BP	5.39248684458861e-28	TRUE	93	ETV6
positive regulation of response to biotic stimulus	GO:BP	3.00624274272121e-16	TRUE	74	IRF1
positive regulation of response to biotic stimulus	GO:BP	2.0846708567385e-12	TRUE	43	IRF2
positive regulation of response to biotic stimulus	GO:BP	9.68396652798399e-06	TRUE	7	IRF4
positive regulation of response to biotic stimulus	GO:BP	0.000941905436170832	TRUE	13	NFIL3
positive regulation of response to biotic stimulus	GO:BP	1.54742147063177e-06	TRUE	27	STAT3
positive regulation of response to biotic stimulus	GO:BP	1.03550388578701e-05	TRUE	54	VEZF1
positive regulation of response to biotic stimulus	GO:BP	0.0564692315562496	FALSE	13	ZNF148
negative regulation of cellular process	GO:BP	5.0003836041663e-12	TRUE	731	ETV6
negative regulation of cellular process	GO:BP	3.4666430973316e-16	TRUE	680	IRF1
negative regulation of cellular process	GO:BP	3.04417576795814e-09	TRUE	361	IRF2
negative regulation of cellular process	GO:BP	0.0212982996519636	TRUE	44	IRF4
negative regulation of cellular process	GO:BP	0.0037778922993846	TRUE	82	NFIL3
negative regulation of cellular process	GO:BP	1.87086839667926e-06	TRUE	185	STAT3
negative regulation of cellular process	GO:BP	5.51603717124814e-28	TRUE	654	VEZF1
negative regulation of cellular process	GO:BP	3.59866486551393e-14	TRUE	322	ZNF148
cell surface receptor signaling pathway	GO:BP	6.32949849868469e-28	TRUE	420	ETV6
cell surface receptor signaling pathway	GO:BP	1.3108263293137e-14	TRUE	279	IRF1
cell surface receptor signaling pathway	GO:BP	1.03891384699066e-07	TRUE	78	IRF2
cell surface receptor signaling pathway	GO:BP	0.000359895331605148	TRUE	48	IRF4
cell surface receptor signaling pathway	GO:BP	9.17309416973403e-05	TRUE	26	NFIL3
cell surface receptor signaling pathway	GO:BP	7.88864540191825e-07	TRUE	115	STAT3
cell surface receptor signaling pathway	GO:BP	9.44600214364738e-10	TRUE	138	VEZF1
cell surface receptor signaling pathway	GO:BP	0.00246845259566769	TRUE	48	ZNF148
inflammatory response	GO:BP	8.3773001318579e-28	TRUE	182	ETV6
inflammatory response	GO:BP	4.88006207301381e-13	TRUE	133	IRF1
inflammatory response	GO:BP	3.43511337351044e-05	TRUE	58	IRF2
inflammatory response	GO:BP	0.0621754078430399	FALSE	12	IRF4
inflammatory response	GO:BP	6.52316480873322e-05	TRUE	25	NFIL3
inflammatory response	GO:BP	0.000497504428590572	TRUE	34	STAT3
